"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449565460408959,0.384540291655759,0.49,0.398,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000897827180982732,"2","STRAP"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000664542333387861,0.612611087515603,0.422,0.318,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013271574940089,"2","KRR1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000215065350691187,0.581440168555789,0.453,0.352,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000429507011865369,"2","KMT2A"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564171338524297,0.718783415174737,0.377,0.285,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112670658016687,"2","MRPL47"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617922214126585,0.69666477129632,0.336,0.239,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012340524538322,"2","CCDC107"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176420432319321,0.635377350347632,0.376,0.275,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000352329245384916,"2","WDR33"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031313292963981,0.600544541259215,0.432,0.338,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000625357773783665,"2","ZNF394"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006361768333578,0.568601576967321,0.375,0.273,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127050875389886,"2","VPS37B"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000913237206485402,0.384969243399019,0.692,0.612,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001823826025072,"2","RBM25"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000965929631546252,0.368394796077994,0.616,0.534,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192905806716102,"2","SF3B6"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116775724539232,0.37016520996898,0.625,0.537,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002332127994773,"2","CUTA"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000438075449563956,0.659186363492847,0.304,0.205,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000874880480324176,"2","NUCB2"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143006918144391,0.560216355993034,0.471,0.381,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000285599116226164,"2","SRP19"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282554819497382,0.350545665959794,0.594,0.502,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564290230018221,"2","RSRC2"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000077622019618221,0.417843321285644,0.577,0.476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155018935379549,"2","FAM107B"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000863263295277111,0.739053893510422,0.287,0.189,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172402312699792,"2","ATF7IP2"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014632250832515,0.322727268372587,0.459,0.361,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292220681376157,"2","NDUFA5"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158754934585995,0.671837194028373,0.305,0.208,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031704947986169,"2","LMAN1"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106943256409882,0.681836093317747,0.388,0.292,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000213576377376175,"2","URI1"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114062835799347,0.638471024793971,0.352,0.248,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227794889374877,"2","INTS6"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191455055139687,0.299208488674986,0.813,0.722,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000382354890619469,"2","COX7A2"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000980622401569404,0.45524905225113,0.562,0.471,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195840099817426,"2","NUCKS1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000142270773635059,0.26556325456631,0.895,0.791,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284128962026576,"2","CD48"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009603411903977,0.357217679354483,0.553,0.454,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191789739134325,"2","MBP"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580909768731959,0.261771495983596,0.974,0.922,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011601348991346,"2","MT-ND5"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139013792661721,0.442686642397237,0.546,0.463,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000277624445324723,"2","OGA"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015863361377632,0.739391221170314,0.359,0.272,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031680719007269,"2","FDX1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414207281885821,0.595109964634018,0.404,0.313,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000827213362654173,"2","TMED4"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000429224104793959,0.759433208864226,0.335,0.243,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000857203459684015,"2","PRKX"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224574776318407,0.520902013460698,0.313,0.212,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000448498285785491,"2","GBP5"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243266388989875,0.48228512859847,0.469,0.377,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048582730545168,"2","SIGIRR"
